INFO 2024-10-29 13:22:06,274 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,295 model 7792 18988 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:06,298 model 7792 18988 No se detectó contenido matemático. Score: 0.0009215174320380894
INFO 2024-10-29 13:22:06,299 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,596 model 7792 27824 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:06,598 model 7792 27824 No se detectó contenido matemático. Score: 0.0009215174320380894
INFO 2024-10-29 13:22:06,599 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,646 model 7792 5144 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:06,649 model 7792 5144 No se detectó contenido matemático. Score: 0.0009215174320380894
INFO 2024-10-29 13:22:06,649 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,670 model 7792 18960 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:06,681 model 7792 18960 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:06,700 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,736 model 7792 20568 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:06,736 model 7792 20568 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:06,736 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,800 model 7792 25688 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:06,802 model 7792 25688 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:06,803 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,169 model 7792 18988 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:07,172 model 7792 18988 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:07,172 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,195 model 7792 20568 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:07,195 model 7792 20568 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:07,195 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:07,469 model 7792 27824 Score matemático calculado: 0.0012206286237412267
INFO 2024-10-29 13:22:07,477 model 7792 27824 No se detectó contenido matemático. Score: 0.0012206286237412267
INFO 2024-10-29 13:22:07,477 model 7792 27824 No se detectó contenido matemático válido
